ts,symbol,best_bid,best_ask,mid,micro,spread,tick,imb3,imb5,qd_bid,qd_ask,qr_bid,qr_ask,book_ofi,trade_ofi,net_ofi,micro_drift,ret1s,vol10s,entropy10s,ising_field,ising_magnet,ising_energy,ising_prob_up,ising_prob_down,ising_suscept,ising_spin,ising_consensus,ising_criticalness,long_score,short_score,long,short,reason
2026-03-13T22:30:21.227141146+03:00,BTC-USDT,71126.00000000,71126.10000000,71126.05000000,71126.09657615,0.10000000,0.00000000,0.93152309,0.93152309,0.00020079,0.00000000,0.00000000,0.00000000,0.45349848,0.98629567,0.69325721,-0.00000000,0.00000303,0.00002917,0.71206405,0.56961491,-1.00000000,-0.28038509,0.22553547,0.77446453,0.00000000,-1,1.00000000,0.00000000,0.65523111,0.12480503,false,false,no_strong_signal
2026-03-13T22:30:21.418185754+03:00,BTC-USDT,71126.00000000,71126.10000000,71126.05000000,71126.09657615,0.10000000,0.00000000,0.93152309,0.93152309,0.00000000,0.00000000,0.00000000,0.00000000,0.41151617,0.98629567,0.67016694,0.00000000,0.00000303,0.00002917,0.71206405,0.55956325,-1.00000000,-0.29043675,0.21790420,0.78209580,0.00000000,-1,1.00000000,0.00000000,0.64530880,0.13469120,false,false,no_strong_signal
2026-03-13T22:30:21.544237127+03:00,BTC-USDT,71129.00000000,71129.10000000,71129.05000000,71129.08672582,0.10000000,0.00000000,0.73451647,0.73451647,0.00000000,0.00000000,0.30627355,4.63960932,0.46354507,0.98684020,0.69902788,0.00004204,0.00000430,0.00002925,0.70246655,0.26488409,-1.00000000,-0.58511591,0.07079704,0.92920296,0.00000000,-1,1.00000000,0.00000000,0.10041046,0.18500125,false,false,no_strong_signal
2026-03-13T22:30:21.645289019+03:00,BTC-USDT,71129.00000000,71129.10000000,71129.05000000,71129.09917003,0.10000000,0.00000000,0.98340069,0.98340069,0.00000000,0.94522042,0.00183983,0.00000000,0.46977473,0.98684020,0.70245419,0.00000017,0.00000430,0.00002925,0.70246655,0.69964170,-1.00000000,-0.15035830,0.34038556,0.65961444,0.00000000,-1,1.00000000,0.00000000,0.88357293,0.06638277,false,false,no_strong_signal
2026-03-13T22:30:21.827698042+03:00,BTC-USDT,71129.00000000,71129.10000000,71129.05000000,71129.09720870,0.10000000,0.00000000,0.94417402,0.94417402,0.00000000,0.00000000,0.00000000,2.43100758,0.46237127,0.98684020,0.69838229,-0.00000003,0.00000430,0.00002925,0.70246655,0.42905315,-1.00000000,-0.42094685,0.13561877,0.86438123,0.00000000,-1,1.00000000,0.00000000,0.37765412,0.15924512,false,false,no_strong_signal
2026-03-13T22:30:21.951294249+03:00,BTC-USDT,71129.00000000,71129.10000000,71129.05000000,71129.08434875,0.10000000,0.00000000,0.68697493,0.68697493,0.00000000,0.00000000,0.00000000,5.46203472,0.44172854,0.98684020,0.68702879,-0.00000018,0.00000430,0.00002925,0.70246655,0.18050946,-1.00000000,-0.66949054,0.04993737,0.95006263,0.00000000,-1,1.00000000,0.00000000,-0.00074551,0.23454204,false,false,no_strong_signal
2026-03-13T22:30:22.134814735+03:00,BTC-USDT,71129.00000000,71129.10000000,71129.05000000,71129.03210357,0.10000000,0.00000000,-0.35792862,-0.35792862,0.74582113,0.00000000,0.00000000,1.89709394,0.31065857,0.98684020,0.61494031,-0.00000073,0.00000430,0.00002925,0.70246655,0.02267363,-1.00000000,-0.82732637,0.02557491,0.97442509,0.00000000,-1,1.00000000,0.00000000,0.17825857,0.54627984,false,false,no_strong_signal
2026-03-13T22:30:22.339900459+03:00,BTC-USDT,71129.00000000,71129.10000000,71129.05000000,71129.01372343,0.10000000,0.00000000,-0.72553138,-0.72553138,0.72576996,0.18482366,0.00000000,0.00000000,0.23989997,0.98684020,0.57602308,-0.00000026,0.00000430,0.00002925,0.70246655,0.05587760,-1.00000000,-0.79412240,0.02947947,0.97052053,0.00000000,-1,1.00000000,0.00000000,0.34009044,0.60381641,false,false,no_strong_signal
2026-03-13T22:30:22.388745336+03:00,BTC-USDT,71129.00000000,71129.10000000,71129.05000000,71129.04065089,0.10000000,0.00000000,-0.18698223,-0.18698223,0.00000000,0.00000000,3.30611856,0.00000000,0.23946074,0.98684020,0.57578150,0.00000038,0.00000430,0.00002925,0.70246655,0.44830475,-1.00000000,-0.40169525,0.14585860,0.85414140,0.00000000,-1,1.00000000,0.00000000,0.43102811,0.01836004,false,false,no_strong_signal
2026-03-13T22:30:22.544562824+03:00,BTC-USDT,71129.00000000,71129.10000000,71129.05000000,71129.04065089,0.10000000,0.00000000,-0.18698223,-0.18698223,0.00000000,0.00000000,0.00000000,0.00000000,0.21110273,0.98684020,0.56018459,0.00000000,0.00000430,0.00002925,0.70246655,0.24313166,-1.00000000,-0.60686834,0.06475360,0.93524640,0.00000000,-1,1.00000000,0.00000000,0.39242667,0.38757333,false,false,no_strong_signal
